dataset,retriever,diffusion_alpha,hop,query_index,ndcg_at_k,f1_at_k,recall_at_k,b_max,bound_holds,bounds,candidate_ids,candidate_slots,certificate_kind,certified,empirical_score_delta,empirical_to_bound_ratio,global_certified,graph_neighbors,k,manifest_path,margin_k,min_pairwise_gap,min_rank_gap,n_hops,noise_std,order_certified,ordered_certified,ordering_changed,pairwise_certified,per_document_bound_holds,protocol_version,real_bounds,retrieval_k,run_id,run_kind,score_error_bounds,scores_old,seed,topk,topk_changed
hotpotqa,sentence-transformers/all-MiniLM-L6-v2,0.6,1,0,0.6131471927654584,0.5,0.5,0.024143976837161484,True,"(0.024143976837161484, 0.005667194434740332, 0.0016351984313493924, 0.0074591929355629135)","(0, 1, 2, 3)",4,float64_guarded,True,0.02414397683715852,0.9999999999998773,True,3,2,C:\Users\prohi\OneDrive\Documents\Desktop\math paper\runs\20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72\manifest.json,0.5059899790358546,0.49868758616976494,0.2561188543735924,2,0.0,True,True,False,True,True,topk-fp64-v2,"(np.float64(0.024143976837158784), np.float64(0.005667194434738421), np.float64(0.00163519843134884), np.float64(0.007459192935562075))",2,20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72,development,"(np.float64(2.6967014978891446e-15), np.float64(1.9102148438282586e-15), np.float64(5.522664887987052e-16), np.float64(8.382190899176509e-16))","(1.0, 0.7140699743545058, 0.20807999531865115, -0.3182699949657912)",42,"(0, 1)",False
hotpotqa,sentence-transformers/all-MiniLM-L6-v2,0.6,1,1,0.6131471927654584,0.5,0.5,0.024143976837161484,True,"(0.024143976837161484, 0.005667194434740332, 0.0016351984313493924, 0.0074591929355629135)","(0, 1, 2, 3)",4,float64_guarded,True,0.02414397683715852,0.9999999999998773,True,3,2,C:\Users\prohi\OneDrive\Documents\Desktop\math paper\runs\20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72\manifest.json,0.5059899790358546,0.49868758616976494,0.2561188543735924,2,0.0,True,True,False,True,True,topk-fp64-v2,"(np.float64(0.024143976837158784), np.float64(0.005667194434738421), np.float64(0.00163519843134884), np.float64(0.007459192935562075))",2,20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72,development,"(np.float64(2.6967014978891446e-15), np.float64(1.9102148438282586e-15), np.float64(5.522664887987052e-16), np.float64(8.382190899176509e-16))","(1.0, 0.7140699743545058, 0.20807999531865115, -0.3182699949657912)",42,"(0, 1)",False
hotpotqa,sentence-transformers/all-MiniLM-L6-v2,0.6,2,0,0.6131471927654584,0.5,0.5,0.004863355301516198,True,"(0.004863355301516198, 0.001136126881777002, 0.00032524768966161777, 0.001467646632294551)","(0, 1, 2, 3)",4,float64_guarded,True,0.0048633553015136055,0.9999999999994669,True,3,2,C:\Users\prohi\OneDrive\Documents\Desktop\math paper\runs\20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72\manifest.json,0.5132859719140536,0.511824597342615,0.2984073258646211,2,0.0,True,True,False,True,True,topk-fp64-v2,"(np.float64(0.0048633553015134615), np.float64(0.0011361268817750825), np.float64(0.000325247689661068), np.float64(0.0014676466322937245))",2,20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72,development,"(np.float64(2.7353470275171083e-15), np.float64(1.9192786885916783e-15), np.float64(5.496635174487674e-16), np.float64(8.264458625437537e-16))","(1.0241439768371585, 0.7197371687892442, 0.20645119687519067, -0.31089720186886755)",42,"(0, 1)",False
hotpotqa,sentence-transformers/all-MiniLM-L6-v2,0.6,2,1,0.6131471927654584,0.5,0.5,0.004863355301516198,True,"(0.004863355301516198, 0.001136126881777002, 0.00032524768966161777, 0.001467646632294551)","(0, 1, 2, 3)",4,float64_guarded,True,0.0048633553015136055,0.9999999999994669,True,3,2,C:\Users\prohi\OneDrive\Documents\Desktop\math paper\runs\20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72\manifest.json,0.5132859719140536,0.511824597342615,0.2984073258646211,2,0.0,True,True,False,True,True,topk-fp64-v2,"(np.float64(0.0048633553015134615), np.float64(0.0011361268817750825), np.float64(0.000325247689661068), np.float64(0.0014676466322937245))",2,20260917T201604_35b55fd5f0964aa68b60fe283b5c8f72,development,"(np.float64(2.7353470275171083e-15), np.float64(1.9192786885916783e-15), np.float64(5.496635174487674e-16), np.float64(8.264458625437537e-16))","(1.0241439768371585, 0.7197371687892442, 0.20645119687519067, -0.31089720186886755)",42,"(0, 1)",False
