dataset,retriever,diffusion_alpha,hop,lambda2,ndcg_at_5,f1_at_5,recall_at_5,param_change_norm,param_disagreement,topk_margin,score_bound,pairwise_gap,rank_gap,empirical_score_delta,empirical_to_bound_ratio,bound_holds_rate,global_certificate_rate,pairwise_certificate_rate,ordered_certificate_rate,topk_changed_rate,ordering_changed_rate,global_certificate_violations,pairwise_certificate_violations,ordered_certificate_violations
hotpotqa,intfloat/e5-small-v2,0.4,2,0.37580864591644975,0.7568477272145139,0.48418315759063985,0.8473205257836198,1.783431052926963,17.999004857301554,0.6951224324194558,33.494992778799336,-61.98797855990631,-61.3697671203978,1.7955574945926185,0.0536781017706156,1.0,0.0,0.0,0.0,0.2750252780586451,0.6643073811931244,0,0,0
hotpotqa,intfloat/e5-small-v2,0.4,3,0.37483292371103777,0.7584500940031829,0.4862054022822475,0.8508594539939333,0.9996487842845754,7.582308444213453,0.6672660357067389,18.7360113517828,-32.84829873422418,-32.321492869131305,0.7116465245508208,0.03804757345127953,1.0,0.0,0.0,0.0,0.1678463094034378,0.44792719919110213,0,0,0
hotpotqa,intfloat/e5-small-v2,0.4,4,0.2259967343543253,0.7606426985191302,0.487649862776253,0.8533872598584429,0.6401347742263483,3.7124470184066674,0.6667875554130099,12.182734660758017,-21.233888301780066,-20.680349958046868,0.3122164704078852,0.025668689471975502,1.0,0.0,0.0,0.0,0.0910010111223458,0.3235591506572295,0,0,0
hotpotqa,intfloat/e5-small-v2,0.4,5,0.16432504245336563,0.7598960049091897,0.48793875487505417,0.8538928210313448,0.3974671830355438,2.0964018552362687,0.6732261434001556,8.148348814905571,-13.181833805233483,-12.81309578380923,0.1791700241659722,0.021999760274247264,1.0,0.0,0.0,0.0,0.08695652173913043,0.22851365015166836,0,0,0
hotpotqa,intfloat/e5-small-v2,0.6,1,0.47800837686328984,0.7537012506328531,0.4836053733930376,0.846309403437816,5.310685522989507,53.08282101262521,0.8323583843975626,115.5062991970226,-223.83498378301397,-225.34193049173768,6.843576371488966,0.05928186702264789,1.0,0.0,0.0,0.0,0.60262891809909,0.9271991911021233,0,0,0
hotpotqa,intfloat/e5-small-v2,0.6,2,0.375249820712906,0.7595166750494418,0.48707207857865087,0.8523761375126391,1.6590301425260214,9.445890185129517,0.6748268736867259,34.80760927565663,-63.126809725194626,-59.07153404716582,1.239558201588321,0.035664709898165246,1.0,0.0,0.0,0.0,0.2659251769464105,0.6380182002022244,0,0,0
hotpotqa,intfloat/e5-small-v2,0.6,3,0.16104867073377296,0.7615389035447286,0.48851653907265635,0.8549039433771486,0.7575559840711574,2.9564720972259613,0.6685940980670184,16.46879612083999,-28.395566736655194,-26.2642990086105,0.4098294396009918,0.02491932801840567,1.0,0.0,0.0,0.0,0.14256825075834176,0.4186046511627907,0,0,0
hotpotqa,intfloat/e5-small-v2,0.6,4,0.10249458504329086,0.7615770974143361,0.48909432327025854,0.8559150657229525,0.3505715279139882,1.440456152088569,0.6728639515875806,8.176301860567577,-12.856188694675286,-12.096705227538333,0.18218654327855432,0.022277804441566407,1.0,0.0,0.0,0.0,0.08291203235591507,0.25075834175935285,0,0,0
hotpotqa,intfloat/e5-small-v2,0.6,5,0.12414007867859941,0.7620303848221012,0.4896721074678608,0.8569261880687563,0.20484295976921355,1.0164439934006162,0.6761002921479536,8.816360390213848,-9.401970694066371,-7.8345865022866565,0.13786801530087803,0.015608327681163282,1.0,0.0,0.0,0.0,0.03640040444893832,0.13043478260869565,0,0,0
hotpotqa,intfloat/e5-small-v2,0.8,1,0.4780083768632894,0.755648097685949,0.4870720785786508,0.8523761375126391,7.0809140306526785,53.08282101262521,0.8323583843975626,161.4610990484062,-314.06725296593396,-315.4455257088726,7.617010658503302,0.04720643728320371,1.0,0.0,0.0,0.0,0.7330637007077856,0.9696663296258847,0,0,0
hotpotqa,intfloat/e5-small-v2,0.8,2,0.3040560210457474,0.7610809452134649,0.48909432327025854,0.8559150657229525,1.815167161118363,6.885304449950674,0.6810755020928455,44.59841103804123,-75.20665857593546,-66.99147583839326,1.034385546152946,0.02322007058428521,1.0,0.0,0.0,0.0,0.29120323559150657,0.6966632962588474,0,0,0
hotpotqa,intfloat/e5-small-v2,0.8,3,0.05645132476771512,0.7606581721889055,0.48822764697385523,0.8543983822042467,0.5572686011282213,1.6847722791818238,0.6798093890275946,12.476900895737176,-20.642969854677812,-19.50588973898116,0.305064518603565,0.024482577726137145,1.0,0.0,0.0,0.0,0.11425682507583418,0.35995955510616784,0,0,0
hotpotqa,intfloat/e5-small-v2,0.8,4,0.0,0.7606934539034452,0.48822764697385523,0.8543983822042467,0.16993263523712432,1.06956300732668,0.6830695781958477,6.342081019907533,-7.738152610267343,-6.857757531117561,0.09926924208900444,0.01562496513454066,1.0,0.0,0.0,0.0,0.032355915065722954,0.10920121334681497,0,0,0
hotpotqa,intfloat/e5-small-v2,0.8,5,0.0,0.7599801864132147,0.48793875487505417,0.8538928210313448,0.03968213237346665,0.9912348287100545,0.6847303407859995,2.413483532296514,-1.474502118607316,-1.7072794870399672,0.028884883838186853,0.01196490034771717,1.0,0.0,0.14256825075834176,0.019211324570273004,0.006066734074823054,0.020222446916076844,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.1,1,0.47800837686328995,0.8374790580283075,0.5148057200635562,0.9009100101112234,0.8851142538315845,53.08282101262521,1.7480783568595368,20.27859193761822,-36.95967863276366,-38.1937968966608,1.5835136070290037,0.0780502217733236,1.0,0.0,0.0,0.0,0.04954499494438827,0.19312436804853386,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.1,2,0.44546263666894226,0.8400202723655801,0.5162501805575618,0.903437815975733,0.7714294596840213,42.06466862242185,1.7080706200054852,17.076499612316113,-30.683756437611237,-31.89272307225796,1.2373538118522498,0.07242319739088743,1.0,0.0,0.0,0.0,0.06471183013144591,0.19413549039433772,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.1,3,0.4449354429881256,0.841478777597499,0.5156723963599595,0.9024266936299292,0.6726572245506683,33.554816521190716,1.6756799233092337,14.4654626276319,-25.578427524215098,-26.751574747989807,0.9722964823908946,0.06718769499540968,1.0,0.0,0.0,0.0,0.0525783619817998,0.1718907987866532,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.1,4,0.4445743319365636,0.8448727861881998,0.517116856853965,0.9049544994944388,0.5882866050309427,26.95619210606636,1.6583579635234404,12.380594166239959,-21.45299807766004,-22.609579762628783,0.7705412190652352,0.062218122325383186,1.0,0.0,0.0,0.0,0.03842264914054601,0.15267947421638017,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.1,5,0.4443386260159271,0.8451658404826716,0.5165390726563628,0.9039433771486349,0.5160910099263232,21.804346958136772,1.6410677594531053,10.692158936884116,-18.10443364210221,-19.231935156535737,0.6153814973435822,0.05754123128517558,1.0,0.0,0.0,0.0,0.033367037411526794,0.12234580384226491,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.2,1,0.47800837686329023,0.8398935621983954,0.5156723963599595,0.9024266936299292,1.770228507663169,53.08282101262521,1.7480783568595368,41.673162750826584,-78.08826320995445,-79.5519654398847,2.97489260759344,0.07135244516638425,1.0,0.0,0.0,0.0,0.12335692618806876,0.36299292214357937,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.2,2,0.44545505205402214,0.8449120840183556,0.517116856853965,0.9049544994944388,1.3192744345041354,32.54464846646679,1.6744724501252053,29.12976635658991,-53.14046170186769,-54.44586776580047,1.7794619754062262,0.06106363784639287,1.0,0.0,0.0,0.0,0.0839231547017189,0.3033367037411527,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.2,3,0.4445626484971475,0.8462166129848981,0.5159612884587605,0.9029322548028311,0.9928851598238264,20.63174627892099,1.636398824570273,21.0427571919391,-37.229146080287066,-38.41976165592112,1.0993335480878037,0.052231799192407294,1.0,0.0,0.0,0.0,0.08695652173913043,0.243680485338726,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.2,4,0.4442167628190867,0.8476776780456176,0.5168279647551639,0.9044489383215369,0.7598042220040806,13.52176010387736,1.6059709747592166,15.873768035908466,-26.940235457082835,-28.019849407038528,0.7039331353229025,0.04434521039226977,1.0,0.0,0.0,0.0,0.05055611729019211,0.18301314459049545,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.2,5,0.4441562879625524,0.8498523463079508,0.5182724252491694,0.9069767441860465,0.5911783364848587,9.123333632235985,1.5844230883283008,12.308640457059179,-20.0367583434985,-21.075062081789646,0.46523550089497656,0.03780106134939042,1.0,0.0,0.0,0.0,0.05864509605662285,0.17087967644084934,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.4,1,0.4780083768632899,0.845173969540302,0.5162501805575618,0.903437815975733,3.5404570153263393,53.08282101262521,1.7480783568595368,87.81036812312458,-167.46191830528653,-169.09819263978315,5.190427398295928,0.05908179572179297,1.0,0.0,0.0,0.0,0.22851365015166836,0.596562184024267,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.4,2,0.3758086459164496,0.8484019701336625,0.5176946410515673,0.9059656218402427,1.783431052926963,17.999004857301554,1.621165178181308,40.088043363433556,-72.01808065739718,-72.36700420564796,1.7140320140503054,0.04275486779253333,1.0,0.0,0.0,0.0,0.12841253791708795,0.38928210313447925,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.4,3,0.37483292371103866,0.8516968707853164,0.5179835331503683,0.9064711830131446,0.9996487842845754,7.582308444213453,1.571246346762014,22.399181624348177,-37.363373253060324,-37.730166708279995,0.6869760499805724,0.03067682489046565,1.0,0.0,0.0,0.0,0.10212335692618807,0.29322548028311424,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.4,4,0.22599673435432535,0.853807967485885,0.5185613173479706,0.9074823053589485,0.6401347742263483,3.7124470184066674,1.5503438808799874,14.595553882534304,-23.65022304585924,-23.969574705775212,0.38080057504806286,0.026093166025540404,1.0,0.0,0.0,0.0,0.05965621840242669,0.17795753286147623,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.4,5,0.16432504245336568,0.8541804185010374,0.5185613173479706,0.9074823053589485,0.3974671830355438,2.0964018552362687,1.5388091408447018,9.762815437265127,-14.160437363488757,-14.60508077182195,0.2354558688203293,0.024129254202970348,1.0,0.0,0.0,0.0,0.046511627906976744,0.14459049544994945,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.6,1,0.47800837686329006,0.8479791966905399,0.517116856853965,0.9049544994944388,5.310685522989507,53.08282101262521,1.7480783568595368,138.41198206460632,-266.0924191004784,-267.55659598786656,6.6706466462662775,0.04817303947628567,1.0,0.0,0.0,0.0,0.34580384226491406,0.7542972699696663,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.6,2,0.37524982071290647,0.8525570092323266,0.5185613173479704,0.9074823053589485,1.6590301425260214,9.445890185129517,1.5777950036152066,41.66967805921166,-72.44899429205032,-69.57266903877209,1.2135707693225333,0.029119904452734026,1.0,0.0,0.0,0.0,0.1506572295247725,0.41759352881698686,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.6,3,0.1610486707337729,0.8566243160603356,0.5205835620395782,0.9110212335692619,0.7575559840711574,2.9564720972259613,1.5465294458989065,19.682949808473843,-31.571741655881628,-30.462447303103733,0.472175059111222,0.023997435219026156,1.0,0.0,0.0,0.0,0.08998988877654196,0.24570273003033366,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.6,4,0.10249458504329109,0.8566885752411876,0.5202946699407771,0.91051567239636,0.3505715279139882,1.440456152088569,1.536842467690864,9.772762441271741,-13.431071784463432,-13.521110388893105,0.23211602615032448,0.02376171856202256,1.0,0.0,0.0,0.0,0.04044489383215369,0.11122345803842265,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.6,5,0.12414007867859886,0.8565816901522142,0.5194279936443738,0.9089989888776542,0.20484295976921355,1.0164439934006162,1.538350345391716,10.520369395925517,-8.841814663065733,-8.436979216312933,0.2154514922169993,0.020483605485921114,1.0,0.0,0.008088978766430738,0.0,0.01820020222446916,0.07280080889787664,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.8,1,0.47800837686328973,0.8513335717397018,0.5194279936443738,0.9089989888776542,7.0809140306526785,53.08282101262521,1.7480783568595368,193.47832559996914,-373.7926099455321,-374.8387590563105,7.4477854266807935,0.03847940257911529,1.0,0.0,0.0,0.0,0.44287158746208294,0.8442871587462083,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.8,2,0.3040560210457472,0.8551794118699154,0.5205835620395782,0.9110212335692619,1.815167161118363,6.885304449950674,1.5637609368026317,53.275444546212285,-85.86960218925522,-78.61883618389245,1.1653652480446532,0.021868743045372677,1.0,0.0,0.0,0.0,0.17492416582406473,0.4671385237613751,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.8,3,0.05645132476771522,0.8564495075825981,0.5202946699407771,0.91051567239636,0.5572686011282213,1.6847722791818238,1.5457948389622271,14.942357484415492,-22.80627232555556,-22.47628554603314,0.3320549896440805,0.022229716051089088,1.0,0.0,0.0,0.0,0.054600606673407485,0.1557128412537917,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.8,4,0.0,0.8557605138239768,0.5197168857431749,0.9095045500505561,0.16993263523712432,1.06956300732668,1.5403421303620835,7.567866116541198,-7.1500188680679555,-7.156687751305997,0.1462520757507386,0.01931661197733619,1.0,0.0,0.020222446916076844,0.0,0.030333670374115267,0.06066734074823053,0,0,0
hotpotqa,BAAI/bge-small-en-v1.5,0.8,5,0.0,0.8556903663177953,0.5197168857431749,0.9095045500505561,0.03968213237346665,0.9912348287100545,1.5372857382131178,2.8861104927222807,-0.5312738881394534,-1.3297286910180117,0.05355214060136353,0.018537555934005738,1.0,0.0262891809908999,0.36299292214357937,0.08998988877654196,0.006066734074823054,0.019211324570273004,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.1,1,0.4780083768632894,0.72309597317365,0.45187539120805037,0.8063700707785642,0.8851142538315845,53.08282101262521,0.6074916794067446,5.15960687065736,-7.9200123166827705,-8.457433635733029,0.26750009922033857,0.051991304023161426,1.0,0.0,0.0,0.0,0.03842264914054601,0.12234580384226491,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.1,2,0.445462636668942,0.7247572860736595,0.4518753912080504,0.8063700707785642,0.7714294596840213,42.06466862242185,0.587882522354232,4.327881971494565,-6.51898267079562,-7.029587161051536,0.21012209706889848,0.04870669815903298,1.0,0.0,0.0,0.0,0.041456016177957536,0.12537917087967643,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.1,3,0.44493544298812576,0.724449879103408,0.4518272425249169,0.8058645096056622,0.6726572245506683,33.554816521190716,0.5732824817465578,3.6483525997905826,-5.3784066946479685,-5.8663332943728355,0.16571516862291658,0.04557723853152696,1.0,0.0,0.0,0.0,0.03538928210313448,0.10920121334681497,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.1,4,0.4445743319365632,0.7250445123301048,0.4526939188213202,0.8073811931243681,0.5882866050309427,26.95619210606636,0.5626219515928846,3.1024280946866427,-4.464319436830284,-4.928379491383082,0.13193378146244372,0.042678913146732535,1.0,0.0,0.0,0.0,0.033367037411526794,0.10212335692618807,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.1,5,0.4443386260159273,0.725198727480466,0.4526939188213202,0.8073811931243681,0.5160910099263232,21.804346958136772,0.554387636708719,2.659806980524431,-3.725875473806992,-4.169037936399183,0.10606603762860004,0.040030529421445214,1.0,0.0,0.003033367037411527,0.0,0.029322548028311426,0.09403437815975733,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.2,1,0.4780083768632898,0.7244252534640949,0.45158649910924936,0.8058645096056622,1.770228507663169,53.08282101262521,0.6074916794067446,10.603149627910009,-17.428759601095596,-17.91300044361335,0.5025505347307339,0.04754013898187158,1.0,0.0,0.0,0.0,0.0839231547017189,0.2558139534883721,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.2,2,0.4454550520540215,0.7251370447432982,0.4526939188213202,0.8073811931243681,1.3192744345041354,32.54464846646679,0.572049847552581,7.304136644793979,-11.638775749293966,-12.147261565992258,0.30375428313975145,0.041742545962339846,1.0,0.0,0.0,0.0,0.07280080889787664,0.20728008088978767,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.2,3,0.44456264849714716,0.72534855439375,0.45298281092012127,0.80788675429727,0.9928851598238264,20.63174627892099,0.5527806801399399,5.202310694557124,-7.9895798850223425,-8.471463771470392,0.19072886126227037,0.036818231650012426,1.0,0.0,0.0,0.0,0.04853387259858443,0.16481294236602628,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.2,4,0.44421676281908656,0.725496218859012,0.4524050267225191,0.8068756319514662,0.7598042220040806,13.52176010387736,0.5417650310271791,3.855084706731712,-5.66310398737337,-6.110448171517981,0.12530120401911596,0.03267904251556773,1.0,0.0,0.0,0.0,0.034378159757330634,0.134479271991911,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.2,5,0.444156287962552,0.7261692443160698,0.4526939188213202,0.8073811931243681,0.5911783364848587,9.123333632235985,0.5337786489252012,2.958261619070596,-4.126640382165953,-4.549137586388106,0.08602824293385863,0.029271932810162746,1.0,0.0,0.0020222446916076846,0.0,0.03943377148634985,0.11627906976744186,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.4,1,0.4780083768632898,0.7247532334189479,0.4526939188213202,0.8073811931243681,3.5404570153263393,53.08282101262521,0.6074916794067446,22.342046812842597,-38.668264633653,-38.55302480656731,0.8776040815487429,0.039419359688570535,1.0,0.0,0.0,0.0,0.1698685540950455,0.46511627906976744,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.4,2,0.37580864591644964,0.7262108633795866,0.4529828109201213,0.80788675429727,1.783431052926963,17.999004857301554,0.5493669049744659,9.721253164004107,-15.724507097392609,-16.011085620697504,0.30141701700713924,0.031176389342145068,1.0,0.0,0.0,0.0,0.0859453993933266,0.29221435793731043,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.4,3,0.37483292371103855,0.7258033770552564,0.45158649910924936,0.8058645096056622,0.9996487842845754,7.582308444213453,0.5288311772432679,5.271256763712756,-7.832224764703959,-8.18591656425526,0.13367686425199163,0.025553874581315708,1.0,0.0,0.0,0.0,0.07482305358948432,0.20728008088978767,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.4,4,0.2259967343543252,0.7264481037311102,0.4518753912080504,0.8063700707785642,0.6401347742263483,3.7124470184066674,0.5199354149333387,3.511742909332705,-4.789194741168465,-5.102211885408264,0.07792146722395331,0.022378156091020528,1.0,0.0,0.0,0.0,0.034378159757330634,0.1365015166835187,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.4,5,0.16432504245336563,0.7265855027847259,0.452116134623718,0.8063700707785642,0.3974671830355438,2.0964018552362687,0.5160346835761268,2.3182828447536568,-2.7383143176062252,-3.0568788192500427,0.04889975608721059,0.021294165624919054,1.0,0.0,0.005055611729019211,0.0,0.025278058645096056,0.0859453993933266,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.6,1,0.47800837686328934,0.7255219763535352,0.452116134623718,0.8063700707785642,5.310685522989507,53.08282101262521,0.6074916794067446,35.216694626234144,-62.39996941340131,-61.3203769670853,1.1314218379368797,0.03226517342773,1.0,0.0,0.0,0.0,0.24570273003033366,0.6167846309403437,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.6,2,0.3752498207129063,0.7261870560981738,0.4518753912080504,0.8063700707785642,1.6590301425260214,9.445890185129517,0.5326729843843092,9.759557180906096,-15.343645304727723,-15.100562914084131,0.23223586058050122,0.02398374924401473,1.0,0.0,0.0,0.0,0.10212335692618807,0.32457027300303337,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.6,3,0.16104867073377313,0.7261895629020131,0.452116134623718,0.8063700707785642,0.7575559840711574,2.9564720972259613,0.5183003351649814,4.613628893805586,-6.424406012140489,-6.496651206150076,0.0954593286912651,0.020863994058562426,1.0,0.0,0.0,0.0,0.044489383215369056,0.14964610717896865,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.6,4,0.10249458504329076,0.7257613340899061,0.45124945832731467,0.8048533872598584,0.3505715279139882,1.440456152088569,0.5143569018559943,2.298874191442764,-2.556630599234662,-2.8156213399324717,0.04681624605483305,0.02058324370584859,1.0,0.0020222446916076846,0.006066734074823054,0.0,0.020222446916076844,0.06066734074823053,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.6,5,0.12414007867859887,0.7255597450767202,0.45124945832731467,0.8048533872598584,0.20484295976921355,1.0164439934006162,0.5144849683867185,2.2411366715393117,-1.484810934495885,-1.6658963497500694,0.03524729558261991,0.015829379550534248,1.0,0.0020222446916076846,0.05358948432760364,0.0,0.011122345803842264,0.03842264914054601,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.8,1,0.4780083768632898,0.7251221434131148,0.4518272425249169,0.8058645096056622,7.0809140306526785,53.08282101262521,0.6074916794067446,49.227092044272524,-88.43494925021467,-86.15342863023103,1.275250517185947,0.026036597210307988,1.0,0.0,0.0,0.0,0.3316481294236603,0.7300303336703741,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.8,2,0.3040560210457478,0.7255721563215047,0.45124945832731467,0.8048533872598584,1.815167161118363,6.885304449950674,0.5263786206984303,11.693979136295871,-17.912295791699304,-17.00329698064203,0.23248518860255743,0.020032002755863854,1.0,0.0,0.0,0.0,0.11324570273003033,0.3306370070778564,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.8,3,0.05645132476771461,0.7260467080608496,0.45182724252491685,0.8058645096056622,0.5572686011282213,1.6847722791818238,0.5124649842871453,3.4474569111488687,-4.516734502356569,-4.723745167919023,0.07107904690145482,0.020796894952228143,1.0,0.0,0.0,0.0,0.03538928210313448,0.10717896865520728,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.8,4,0.0,0.7262520305032296,0.45182724252491685,0.8058645096056622,0.16993263523712432,1.06956300732668,0.5143065427865973,1.6445124990035167,-1.1539838368152304,-1.400769876547815,0.029475593696469845,0.017939382903561646,1.0,0.004044489383215369,0.07785642062689585,0.0010111223458038423,0.01314459049544995,0.043478260869565216,0,0,0
musique,sentence-transformers/all-MiniLM-L6-v2,0.8,5,0.0,0.7259802409589008,0.45182724252491685,0.8058645096056622,0.03968213237346665,0.9912348287100545,0.5147203665049662,0.6556177469395335,0.13844694287757153,-0.182271590074951,0.010597123754096827,0.016161780100763416,1.0,0.0788675429726997,0.5581395348837209,0.2032355915065723,0.0010111223458038423,0.005055611729019211,0,0,0
musique,intfloat/e5-small-v2,0.1,1,0.47800837686328973,0.6509734680798388,0.4185565024796572,0.7472194135490394,0.8851142538315845,53.08282101262521,0.8655883279921914,17.308041843706263,-32.212156472111005,-33.13412673853234,1.6016309639802475,0.09256758679865325,1.0,0.0,0.0,0.0,0.0980788675429727,0.30434782608695654,0,0,0
musique,intfloat/e5-small-v2,0.1,2,0.4454626366689423,0.6561162019075784,0.42028985507246375,0.750252780586451,0.7714294596840213,42.06466862242185,0.8278473370959955,14.57054342321503,-26.89751942232243,-27.731142741403474,1.2765339194703753,0.08763499740695865,1.0,0.0,0.0,0.0,0.10212335692618807,0.34277047522750254,0,0,0
musique,intfloat/e5-small-v2,0.1,3,0.4449354429881257,0.6608501968436682,0.4235158168424093,0.756319514661274,0.6726572245506683,33.554816521190716,0.7926566506782123,12.34601235184865,-22.545093676506106,-23.322222644294726,1.0056724201198535,0.08148865171833385,1.0,0.0,0.0,0.0,0.09302325581395349,0.2851365015166835,0,0,0
musique,intfloat/e5-small-v2,0.1,4,0.4445743319365635,0.6648772987566907,0.422360248447205,0.7542972699696663,0.5882866050309427,26.95619210606636,0.7671933535738831,10.568842816670614,-19.041765610783727,-19.764482699691868,0.7980714186619218,0.0755519794801535,1.0,0.0,0.0,0.0,0.09504550050556117,0.30434782608695654,0,0,0
musique,intfloat/e5-small-v2,0.1,5,0.44433862601592694,0.6686166052870716,0.4246713852376138,0.7583417593528817,0.5160910099263232,21.804346958136772,0.7548955217290093,9.127621223922638,-16.181310581156215,-16.86745153561976,0.6377938813459283,0.0699254627970248,1.0,0.0,0.0,0.0,0.07684529828109202,0.2517694641051567,0,0,0
musique,intfloat/e5-small-v2,0.2,1,0.47800837686328934,0.6569406163251131,0.42028985507246375,0.750252780586451,1.770228507663169,53.08282101262521,0.8655883279921914,35.56852252693357,-67.4522748433993,-68.67541068455981,3.0114771743635558,0.08469684798745256,1.0,0.0,0.0,0.0,0.19817997977755308,0.5500505561172901,0,0,0
musique,intfloat/e5-small-v2,0.2,2,0.4454550520540221,0.6669325640877621,0.4246713852376138,0.7583417593528817,1.3192744345041354,32.54464846646679,0.7864862177803494,24.840684449069126,-46.28990367020781,-47.18507011919309,1.8478562342505847,0.07441875582326488,1.0,0.0,0.0,0.0,0.20525783619817997,0.5187057633973711,0,0,0
musique,intfloat/e5-small-v2,0.2,3,0.4445626484971473,0.6715303408329713,0.42558621021715054,0.7603640040444893,0.9928851598238264,20.63174627892099,0.7524495370708655,17.958715892987374,-32.72349453025451,-33.45705370071351,1.1424569688262785,0.06366837834217197,1.0,0.0,0.0,0.0,0.14661274014155712,0.4539939332659252,0,0,0
musique,intfloat/e5-small-v2,0.2,4,0.44421676281908634,0.6762424615550919,0.42760845490875826,0.7639029322548029,0.7598042220040806,13.52176010387736,0.7468682492586913,13.547439968476235,-23.956123286366672,-24.574489778001148,0.731421058893927,0.05405735169554448,1.0,0.0,0.0,0.0,0.10920121334681497,0.3488372093023256,0,0,0
musique,intfloat/e5-small-v2,0.2,5,0.44415628796255224,0.678402112846154,0.4278973470075593,0.7644084934277048,0.5911783364848587,9.123333632235985,0.7435122452322224,10.501894818293925,-18.06920209642886,-18.59189832461406,0.48131806978200636,0.04590415189067848,1.0,0.0,0.0,0.0,0.08796764408493428,0.29625884732052576,0,0,0
musique,intfloat/e5-small-v2,0.4,1,0.4780083768632898,0.6707370047807302,0.4264528865135538,0.7618806875631952,3.5404570153263393,53.08282101262521,0.8655883279921914,74.94684895578732,-144.08976418311522,-145.54965981653714,5.261398288429808,0.07022982645788714,1.0,0.0,0.0,0.0,0.4206268958543984,0.8220424671385238,0,0,0
musique,intfloat/e5-small-v2,0.4,2,0.3758086459164493,0.6760662744008341,0.4276084549087582,0.7639029322548029,1.783431052926963,17.999004857301554,0.7490696960078934,34.19945403197827,-63.22139301598162,-62.769732089153386,1.7806998273118562,0.05212657644554359,1.0,0.0,0.0,0.0,0.24974721941354905,0.6440849342770475,0,0,0
musique,intfloat/e5-small-v2,0.4,3,0.37483292371103816,0.6849361367745038,0.43223072848957583,0.7719919110212335,0.9996487842845754,7.582308444213453,0.7458021937294123,19.103619817560293,-33.47325984946484,-33.048166280773415,0.7092038493064826,0.0371922904654324,1.0,0.0,0.0,0.0,0.15166835187057634,0.448938321536906,0,0,0
musique,intfloat/e5-small-v2,0.4,4,0.22599673435432485,0.6852083403144947,0.43194183639077466,0.7714863498483316,0.6401347742263483,3.7124470184066674,0.7500330825666808,12.427600165191642,-21.655305677131462,-21.088481002668935,0.3187800485516462,0.025678070349240155,1.0,0.0,0.0,0.0,0.07987866531850354,0.30535894843276035,0,0,0
